"Event Name","Event Type","Resource Id","Event Date","Account","Region","Description"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-23T05:55:51.998Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-2-qa","2021-05-23T05:55:52.216Z","Cloudticity-Fission-QA","us-west-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-oxygen-utility-reports-qa","2021-05-23T05:55:52.747Z","Cloudticity-Fission-QA","us-east-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","o2-203471797812-ap-south-1-access-logs","2021-05-23T05:55:53.867Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-east-2","2021-05-23T07:42:06.265Z","Cloudticity-Fission-QA","us-east-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-west-1","2021-05-23T07:42:06.569Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-ap-south-1-qa","2021-05-23T07:42:07.809Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-23T07:42:08.718Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-2-qa","2021-05-23T07:42:08.941Z","Cloudticity-Fission-QA","us-west-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-oxygen-utility-reports-qa","2021-05-23T07:42:09.631Z","Cloudticity-Fission-QA","us-east-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","o2-203471797812-ap-south-1-access-logs","2021-05-23T07:42:11.017Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-east-2","2021-05-23T07:55:48.489Z","Cloudticity-Fission-QA","us-east-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-west-1","2021-05-23T07:55:48.700Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-ap-south-1-qa","2021-05-23T07:55:49.688Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-23T07:55:50.653Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-2-qa","2021-05-23T07:55:50.812Z","Cloudticity-Fission-QA","us-west-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-oxygen-utility-reports-qa","2021-05-23T07:55:51.338Z","Cloudticity-Fission-QA","us-east-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","o2-203471797812-ap-south-1-access-logs","2021-05-23T07:55:52.407Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-east-2","2021-05-23T09:41:51.384Z","Cloudticity-Fission-QA","us-east-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-west-1","2021-05-23T09:41:51.621Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-ap-south-1-qa","2021-05-23T09:41:52.810Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-23T09:41:53.778Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-2-qa","2021-05-23T09:41:53.983Z","Cloudticity-Fission-QA","us-west-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-oxygen-utility-reports-qa","2021-05-23T09:41:54.854Z","Cloudticity-Fission-QA","us-east-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","o2-203471797812-ap-south-1-access-logs","2021-05-23T09:41:56.263Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-east-2","2021-05-23T09:55:52.208Z","Cloudticity-Fission-QA","us-east-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-west-1","2021-05-23T09:55:52.377Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-ap-south-1-qa","2021-05-23T09:55:53.558Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-23T09:55:54.365Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-2-qa","2021-05-23T09:55:54.562Z","Cloudticity-Fission-QA","us-west-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-oxygen-utility-reports-qa","2021-05-23T09:55:55.123Z","Cloudticity-Fission-QA","us-east-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","o2-203471797812-ap-south-1-access-logs","2021-05-23T09:55:56.310Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-east-2","2021-05-23T11:42:07.607Z","Cloudticity-Fission-QA","us-east-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-west-1","2021-05-23T11:42:07.797Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-ap-south-1-qa","2021-05-23T11:42:08.825Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-23T11:42:09.705Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-2-qa","2021-05-23T11:42:09.918Z","Cloudticity-Fission-QA","us-west-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-oxygen-utility-reports-qa","2021-05-23T11:42:10.561Z","Cloudticity-Fission-QA","us-east-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","o2-203471797812-ap-south-1-access-logs","2021-05-23T11:42:12.053Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-east-2","2021-05-23T11:55:46.781Z","Cloudticity-Fission-QA","us-east-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-west-1","2021-05-23T11:55:47.001Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-ap-south-1-qa","2021-05-23T11:55:47.965Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-23T11:55:48.985Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-2-qa","2021-05-23T11:55:49.195Z","Cloudticity-Fission-QA","us-west-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-oxygen-utility-reports-qa","2021-05-23T11:55:49.815Z","Cloudticity-Fission-QA","us-east-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","o2-203471797812-ap-south-1-access-logs","2021-05-23T11:55:50.999Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-east-2","2021-05-23T13:41:52.328Z","Cloudticity-Fission-QA","us-east-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-west-1","2021-05-23T13:41:52.808Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-ap-south-1-qa","2021-05-23T13:41:54.160Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-23T13:41:55.166Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-2-qa","2021-05-23T13:41:55.465Z","Cloudticity-Fission-QA","us-west-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-oxygen-utility-reports-qa","2021-05-23T13:41:56.351Z","Cloudticity-Fission-QA","us-east-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","o2-203471797812-ap-south-1-access-logs","2021-05-23T13:41:58.290Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-east-2","2021-05-23T13:55:51.217Z","Cloudticity-Fission-QA","us-east-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-west-1","2021-05-23T13:55:51.396Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-ap-south-1-qa","2021-05-23T13:55:52.617Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-23T13:55:53.480Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-2-qa","2021-05-23T13:55:53.786Z","Cloudticity-Fission-QA","us-west-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-oxygen-utility-reports-qa","2021-05-23T13:55:54.426Z","Cloudticity-Fission-QA","us-east-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","o2-203471797812-ap-south-1-access-logs","2021-05-23T13:55:55.962Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-ec2-public-subnet","security","i-0ddac279dcf321bdd","2021-05-23T15:12:14.385Z","Cloudticity-Fission-QA","us-east-1","An EC2 instance is deployed in a public subnet"
"o2-ec2-required-tags","compliance","i-0ddac279dcf321bdd","2021-05-23T15:12:14.441Z","Cloudticity-Fission-QA","us-east-1","EC2 instance is missing required tags"
"o2-ebs-untagged-volume","compliance","vol-02b8e7d7870eec7a5","2021-05-23T15:12:27.746Z","Cloudticity-Fission-QA","us-east-1","Untagged EBS Volume"
"o2-ec2-instance-generation","compliance","i-0ddac279dcf321bdd","2021-05-23T15:12:48.031Z","Cloudticity-Fission-QA","us-east-1","o2-ec2-instance-generation"
"o2-ec2-no-asg","availability","i-0ddac279dcf321bdd","2021-05-23T15:12:48.077Z","Cloudticity-Fission-QA","us-east-1","Instances without an autoscaling group should be configured for high availability."
"o2-ec2-keypair-not-available","compliance","0ddac279dcf321bdd","2021-05-23T15:25:43.464Z","Cloudticity-Fission-QA","us-east-1","o2-ec2-keypair-not-available"
"o2-ec2-unused-keypair","compliance","0ddac279dcf321bdd","2021-05-23T15:25:43.525Z","Cloudticity-Fission-QA","us-east-1","o2-ec2-unused-key-pair"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-east-2","2021-05-23T15:42:25.551Z","Cloudticity-Fission-QA","us-east-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-west-1","2021-05-23T15:42:25.770Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-ap-south-1-qa","2021-05-23T15:42:26.787Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-23T15:42:27.597Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-2-qa","2021-05-23T15:42:27.814Z","Cloudticity-Fission-QA","us-west-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-oxygen-utility-reports-qa","2021-05-23T15:42:28.491Z","Cloudticity-Fission-QA","us-east-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","o2-203471797812-ap-south-1-access-logs","2021-05-23T15:42:29.666Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-east-2","2021-05-23T15:55:53.783Z","Cloudticity-Fission-QA","us-east-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-west-1","2021-05-23T15:55:53.985Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-ap-south-1-qa","2021-05-23T15:55:54.944Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-23T15:55:55.647Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-2-qa","2021-05-23T15:55:55.882Z","Cloudticity-Fission-QA","us-west-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-oxygen-utility-reports-qa","2021-05-23T15:55:56.297Z","Cloudticity-Fission-QA","us-east-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","o2-203471797812-ap-south-1-access-logs","2021-05-23T15:55:57.275Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-east-2","2021-05-23T17:41:53.080Z","Cloudticity-Fission-QA","us-east-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-west-1","2021-05-23T17:41:53.300Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-ap-south-1-qa","2021-05-23T17:41:54.371Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-23T17:41:55.248Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-2-qa","2021-05-23T17:41:55.465Z","Cloudticity-Fission-QA","us-west-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-oxygen-utility-reports-qa","2021-05-23T17:41:56.225Z","Cloudticity-Fission-QA","us-east-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","o2-203471797812-ap-south-1-access-logs","2021-05-23T17:41:57.747Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-east-2","2021-05-23T17:55:48.089Z","Cloudticity-Fission-QA","us-east-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-west-1","2021-05-23T17:55:48.320Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-ap-south-1-qa","2021-05-23T17:55:49.387Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-23T17:55:50.182Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-2-qa","2021-05-23T17:55:50.339Z","Cloudticity-Fission-QA","us-west-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-oxygen-utility-reports-qa","2021-05-23T17:55:50.942Z","Cloudticity-Fission-QA","us-east-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","o2-203471797812-ap-south-1-access-logs","2021-05-23T17:55:52.122Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-east-2","2021-05-23T19:42:08.490Z","Cloudticity-Fission-QA","us-east-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-west-1","2021-05-23T19:42:08.716Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-ap-south-1-qa","2021-05-23T19:42:09.918Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-23T19:42:10.708Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-2-qa","2021-05-23T19:42:10.915Z","Cloudticity-Fission-QA","us-west-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-oxygen-utility-reports-qa","2021-05-23T19:42:11.399Z","Cloudticity-Fission-QA","us-east-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","o2-203471797812-ap-south-1-access-logs","2021-05-23T19:42:12.570Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-east-2","2021-05-23T19:55:50.713Z","Cloudticity-Fission-QA","us-east-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-west-1","2021-05-23T19:55:50.898Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-ap-south-1-qa","2021-05-23T19:55:51.825Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-23T19:55:52.596Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-2-qa","2021-05-23T19:55:52.797Z","Cloudticity-Fission-QA","us-west-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-oxygen-utility-reports-qa","2021-05-23T19:55:53.320Z","Cloudticity-Fission-QA","us-east-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","o2-203471797812-ap-south-1-access-logs","2021-05-23T19:55:54.293Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-east-2","2021-05-23T21:41:52.967Z","Cloudticity-Fission-QA","us-east-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-west-1","2021-05-23T21:41:53.218Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-ap-south-1-qa","2021-05-23T21:41:54.411Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-23T21:41:55.253Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-2-qa","2021-05-23T21:41:55.457Z","Cloudticity-Fission-QA","us-west-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-oxygen-utility-reports-qa","2021-05-23T21:41:56.165Z","Cloudticity-Fission-QA","us-east-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","o2-203471797812-ap-south-1-access-logs","2021-05-23T21:41:57.601Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-east-2","2021-05-23T21:55:49.181Z","Cloudticity-Fission-QA","us-east-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-west-1","2021-05-23T21:55:49.412Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-ap-south-1-qa","2021-05-23T21:55:50.465Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-23T21:55:51.232Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-2-qa","2021-05-23T21:55:51.427Z","Cloudticity-Fission-QA","us-west-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-oxygen-utility-reports-qa","2021-05-23T21:55:51.968Z","Cloudticity-Fission-QA","us-east-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","o2-203471797812-ap-south-1-access-logs","2021-05-23T21:55:53.244Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-aws-service-cost-increase","cost","CloudWatch - Other","2021-05-23T23:31:03.889Z","Cloudticity-Fission-QA","-","A daily cost increase of over 10% has been found for a single AWS service."
"o2-aws-service-cost-increase","cost","EBS - Storage","2021-05-23T23:31:05.240Z","Cloudticity-Fission-QA","-","A daily cost increase of over 10% has been found for a single AWS service."
"o2-aws-service-cost-increase","cost","EC2 - NAT Gateway Transfer","2021-05-23T23:31:07.792Z","Cloudticity-Fission-QA","-","A daily cost increase of over 10% has been found for a single AWS service."
"o2-aws-service-cost-increase","cost","CodeBuild - Direct","2021-05-23T23:31:09.293Z","Cloudticity-Fission-QA","-","A daily cost increase of over 10% has been found for a single AWS service."
"o2-aws-service-cost-increase","cost","CodeBuild - Build Minutes","2021-05-23T23:31:10.701Z","Cloudticity-Fission-QA","-","A daily cost increase of over 10% has been found for a single AWS service."
"o2-aws-service-cost-increase","cost","AWS CodePipeline","2021-05-23T23:31:12.023Z","Cloudticity-Fission-QA","-","A daily cost increase of over 10% has been found for a single AWS service."
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-east-2","2021-05-23T23:42:05.220Z","Cloudticity-Fission-QA","us-east-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-west-1","2021-05-23T23:42:05.450Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-ap-south-1-qa","2021-05-23T23:42:06.398Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-23T23:42:07.188Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-2-qa","2021-05-23T23:42:07.422Z","Cloudticity-Fission-QA","us-west-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-oxygen-utility-reports-qa","2021-05-23T23:42:07.954Z","Cloudticity-Fission-QA","us-east-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","o2-203471797812-ap-south-1-access-logs","2021-05-23T23:42:08.985Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-east-2","2021-05-23T23:55:49.820Z","Cloudticity-Fission-QA","us-east-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-west-1","2021-05-23T23:55:49.986Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-ap-south-1-qa","2021-05-23T23:55:50.812Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-23T23:55:51.614Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-2-qa","2021-05-23T23:55:51.808Z","Cloudticity-Fission-QA","us-west-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-oxygen-utility-reports-qa","2021-05-23T23:55:52.403Z","Cloudticity-Fission-QA","us-east-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","o2-203471797812-ap-south-1-access-logs","2021-05-23T23:55:53.575Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-east-2","2021-05-24T01:41:53.141Z","Cloudticity-Fission-QA","us-east-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-west-1","2021-05-24T01:41:53.395Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-ap-south-1-qa","2021-05-24T01:41:54.629Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-24T01:41:55.566Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-2-qa","2021-05-24T01:41:55.772Z","Cloudticity-Fission-QA","us-west-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-oxygen-utility-reports-qa","2021-05-24T01:41:56.422Z","Cloudticity-Fission-QA","us-east-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","o2-203471797812-ap-south-1-access-logs","2021-05-24T01:41:57.751Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-ebs-untagged-volume","compliance","vol-083a912b0551f7063","2021-05-24T01:44:29.493Z","Cloudticity-Fission-QA","us-west-2","Untagged EBS Volume"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-east-2","2021-05-24T01:55:51.083Z","Cloudticity-Fission-QA","us-east-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-west-1","2021-05-24T01:55:51.256Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-ap-south-1-qa","2021-05-24T01:55:52.132Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-24T01:55:52.989Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-2-qa","2021-05-24T01:55:53.155Z","Cloudticity-Fission-QA","us-west-2","o2-s3-required-tags"
"o2-ebs-untagged-volume","compliance","vol-097b7030592aac972","2021-05-24T01:55:53.384Z","Cloudticity-Fission-QA","us-west-2","Untagged EBS Volume"
"o2-s3-required-tags","compliance","cloudticity-oxygen-utility-reports-qa","2021-05-24T01:55:53.705Z","Cloudticity-Fission-QA","us-east-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","o2-203471797812-ap-south-1-access-logs","2021-05-24T01:55:54.951Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-ebs-no-recent-snapshot","compliance","vol-097b7030592aac972","2021-05-24T02:00:31.664Z","Cloudticity-Fission-QA","us-west-2","o2-ebs-no-recent-snapshot"
"o2-ebs-orphaned-volume","cost","vol-097b7030592aac972","2021-05-24T02:00:31.703Z","Cloudticity-Fission-QA","us-west-2","An EBS volume is not attached to an instance."
"o2-ebs-untagged-volume","compliance","vol-0add5c9e5e709bb23","2021-05-24T02:05:46.490Z","Cloudticity-Fission-QA","us-west-2","Untagged EBS Volume"
"o2-ebs-orphaned-volume","cost","vol-0e8881ff917417e27","2021-05-24T02:35:34.991Z","Cloudticity-Fission-QA","us-west-2","An EBS volume is not attached to an instance."
